service_id,name,primary_category,service_categories,address,latitude,longitude,mappable,geocode_precision,area_id,borough_name,phone,website,email,hours,services,sources,legacy_center_id,serves_indigenous,serves_immigrant,gender_focus,age_groups
SVC_9c82fc3281,GROUPE DE SOUTIEN DU CANCER DE LA PROSTATE DU CHUM,Community & Advocacy,Community & Advocacy,"1051 Sanguinet Street, Suite D01-3002, Ville-Marie, Montréal, QC, H2X 3E4",45.511355,-73.556923,1,exact,,,514 890-8000,soutienprostatechum.org,pasqualepalumbo@videotron.ca,"support group: messages checked by voice mail or email, every day","Support for people living with prostate cancer.* Phone support.* Moral support for people living with the disease and their families.* Personalized support by trained volunteers who have had the same experience.* Conferences, monthly information and discussion workshop via the Zoom platform, led by a specialist doctor and followed by a discussion between participants.",211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_2bd5cab167,GROUPE DES AIDANTS DU SUD-OUEST,Medical,Medical,"7475 Newman Boulevard, Suite 405, LaSalle, Montréal, QC, H8N 1X3",45.440623,-73.621378,1,exact,,,514 564-3061,www.gaso.ca,info@gaso.ca,Monday to Friday 9h00 to 17h00,* Individual psychosocial support.* Support groups for caregivers.* Music therapy.* Art therapy.* Relaxation workshops.* Individual meditation.* Monthly conferences.* Training programs for caregivers.,211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_fdd92cff02,GROUPE HARMONIE,Shelter,Shelter; Medical; Seniors,"1801 De Maisonneuve Boulevard West, Suite 760, Ville-Marie, Montréal, QC, H3H 1J9",45.493839,-73.581651,1,approximate,,,514 939-2640,groupeharmonie.org/en,info@groupeharmonie.org,Monday to Friday 9h00 to 17h00,"Support for people 55 years and over, struggling with addiction to alcohol, drugs or other substances.* One-on-one support assistance.* Welcome, brief intervention and referral.* Prevention and awareness workshops for users and workers.* Support groups.* Community outreach initiative for vulnerable seniors or at risk of becoming vulnerable (ITMAV): identification and referral to resources.* Outreach work and psychosocial support for vulnerable seniors living in low-rent housing units (HLM).* Workshops in the community.* Caregiver support.* Free and confidential services.",211,,0,0,All,25-44; 45-64; 65+
SVC_803b45b6d8,GROUPE INFORMATION TRAVAIL,Employment & Income,Employment & Income,"1585 René-Lévesque Boulevard East, Ville-Marie, Montréal, QC, H2L 4L2",45.50108,-73.568126,1,approximate,,,514 526-1651,www.groupeinfotravail.ca,git@groupeinfotravail.ca,"office: Monday to Thursday 9h00 to 16h30, phone: Monday to Friday 8h30 to 16h30","Support for people suffering from social and professional exclusion.* Employment Preparation Program (PPE): 16 weeks, offered on a rolling basis, includes group workshops to help with sustainable integration into the job market.* Ecolo-Boulot: employment experiences of varying durations with contract, work experience in the cabinetmaking workshop, prepares for integration into the job market, acquisition of new skills.",211,,0,0,All,25-44; 45-64
SVC_98ed9d67a9,GROUPE L'ENTRE-GENS (LE),Food,Food; Medical; Seniors; Youth & Family,"435 Beaubien Street East, Rosemont—La Petite-Patrie, Montréal, QC, H2S 2P7",45.534878,-73.605061,1,exact,,,514 273-0560,groupeentre-gens.ca,direction@groupeentre-gens.ca,Monday to Thursday 8h30 to 16h00,"* Meals on wheels.* Listening, help and referral.* Special events, themed outings, sugar shack and apple picking outings.* Activities for seniors.* Friendly calls and walks.* Help with grocery shopping.* Accompaniment to medical appointments.* Drawing classes.* Summer camps.",211,,0,0,All,Under 25; 65+
SVC_17e26eae75,GROUPE L'ENTRE-GENS (LE) - ACCOMPANIMENT,Medical,Medical; Community & Advocacy,"435 Beaubien Street East, Rosemont—La Petite-Patrie, Montréal, QC, H2S 1S4",45.534636,-73.604885,1,exact,,,514 273-0560,groupeentre-gens.ca,direction@groupeentre-gens.ca,Monday to Thursday 9h00 to 16h00,* Accompaniment to medical appointments by volunteers.,211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_fee5afd7c5,GROUPE PARADOXE,Employment & Income,Employment & Income; Recreation & Culture,"5959 Monk Boulevard, Le Sud-Ouest, Montréal, QC, H4E 3H5",45.458775,-73.596668,1,exact,A011,Le Sud-Ouest,514 931-5204,www.paradoxe.ca,info@paradoxe.ca,Monday to Friday 8h00 to 16h00,"Social and professional integration program.* 26-week paid employment contract.* Basic training in four events-related areas.* Individual and group support, job coaching, post-program follow-up.* Assistance with internship and employment procedures.* Sociocultural activities.* Paradoxe Theater.",211,,0,0,All,25-44; 45-64
SVC_ede392a1d7,GROUPE PART (PROGRAMME D'APPRENTISSAGE RETOUR AU TRAVAIL),Food,Food; Medical; Employment & Income; Education & Literacy,"4100 André-Laurendeau Avenue, Rosemont—La Petite-Patrie, Montréal, QC, H1Y 3N6",45.604665,-73.571939,1,exact,,,514 526-7278,www.groupepart.ca/en,mthomas@groupepart.ca,"Monday to Friday 6h30 to 16h00, PART projects: 20 hours per week, PART du Chef: 35 hours per week","Job reintegration.* PART du Chef: socioprofesionnal integration enterprise offering its trainees the opportunity to try out different jobs related to cooking.* PART projects: adapted secondary education program with possibility to pursue secondary school studies in French math and English, computer workshop, cultural and physical activities, individual psychosocial follow-up.* Delivery of healthy frozen meals.* Catering and cafeterias.* Individual psychosocial support.* Job search assistance and internships.* Assistant cook certificate.",211,,0,0,All,Under 25; 25-44; 45-64
SVC_5f43a3014a,GROUPE PLEIN EMPLOI,Employment & Income,Employment & Income; Education & Literacy,"5800 Saint-Denis Street, Suite 205, Rosemont—La Petite-Patrie, Montréal, QC, H2S 3L5",45.530341,-73.598665,1,approximate,,,514 274-5522,plein-emploi.ca,sylvia@pleinemploi.ca,Monday to Thursday 9h00 to 17h00,"Job market integration and back to school assistance.* Job search assistance: individual meetings, assessment, resume and cover letter writing, interview simulation.* Professional and school guidance.* Computers.",211,,0,0,All,Under 25; 25-44; 45-64
SVC_57422c4ded,"GRÂCE, CÔTE SAINT-LUC, HAMPSTEAD, MONTRÉAL-OUEST",Education & Literacy,Education & Literacy,"5501 Westminster Avenue, Côte-Saint-Luc, Montréal, QC, H4W 2J2",45.459974,-73.662794,1,exact,,,514 280-0109,spvm.qc.ca/en/PDQ9,pdq9@spvm.qc.ca 137,Monday to Sunday 9h00 to 19h00,"Maintenance of peace, order and public security.* Protect the lives and property of citizens.* Maintaining peace and public security.* Prevent and combat crime.* To enforce existing laws and regulations.* Loan of burins to identify valuable objects.* Socio-community component, teams specializing in prevention and awareness of social issues.* Patrolmen on foot.",211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_7f5e572b9a,GUICHET D'ACCÈS POUR LES PERSONNES EN PERTE D'AUTONOMIE,Seniors,Seniors,Confidential Address,,,0,,,,514 255-2490,ciusss-estmtl.gouv.qc.ca/guichet-dacces-pour-les-personnes-en-perte-dautonomie,,"Monday to Friday 8h00 to 20h00, Saturday and Sunday 8h00 to 16h00","Single-window access to home support services.* Orientation, support and referrals for users and caregivers.",211,,0,0,All,65+
SVC_b545ecabc3,GUICHET D'ACCÈS À LA PREMIÈRE LIGNE - CENTRE-SUD-DE-L'ÎLE-DE-MONTRÉAL,Medical,Medical,Confidential Address 811 option 3,,,0,,,,,ciusss-centresudmtl.gouv.qc.ca/soins-et-services/consultation-avec-un-medecin-une-infirmiere-ou-un- travailleur-social/guichet-dacces-la-premiere-ligne-gap,,"Monday to Friday 8h00 to 20h00, Saturday, Sunday and public holidays 8h00 to 16h00",* Access point for referral to a professional or medical service.* Digital access point: gap.soinsvirtuels.gouv.qc.ca/en,211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_29d8d84b56,GUICHET D'ACCÈS À LA PREMIÈRE LIGNE - EST-DE-L'ÎLE-DE-MONTRÉAL,Medical,Medical,Confidential Address 811 option 3,,,0,,,,,gap.soinsvirtuels.gouv.qc.ca/en,,"Monday to Friday 8h00 to 20h00, Saturday, Sunday and public holidays 8h00 to 16h00",* Access point for referral to a professional of medical service.* Digital access point: https://gap.soinsvirtuels.gouv.qc.ca/en,211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_588bcc9cae,GUICHET D'ACCÈS À LA PREMIÈRE LIGNE - MONTRÉAL,Medical,Medical,Confidential Address 811 option 3,,,0,,,,,quebec.ca/en/health/finding-a-resource/primary-care-access-point,,"Monday to Friday 8h00 to 20h00, Saturday, Sunday and public holidays: 8h00 to 16h00",Access point for referral to a professional or medical service.* Assessment of health needs.* Referral to relevant services.* Appointment scheduling if required.* Digital access point: https://gap.soinsvirtuels.gouv.qc.ca/en,211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_6239f926d7,GUICHET D'ACCÈS À LA PREMIÈRE LIGNE - OUEST-DE-L'ÎLE,Medical,Medical,Confidential Address 811 option 3,,,0,,,,,gap.soinsvirtuels.gouv.qc.ca/en 1800,,Monday to Friday 8h00 to 16h00,* Access point for referral to a professional or medical service.* Digital access point: https://gap.soinsvirtuels.gouv.qc.ca/en,211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_b0bcd63204,GUIGNOLÉE LACHINE,Food,Food,Confidential Address,,,0,,,,,,,,* Collection of non-perishable food and fundraising campaigns.* Donations redistributed to organizations for Christmas baskets.,211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f291849d46,Galerie Port-Maurice,Recreation & Culture,Recreation & Culture,"8420, boulevard Lacordaire",45.586646,-73.597192,1,exact,,,,,,,,montreal_open_data,CTR_ad53b0be,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_c8714ed042,Galerie d'art Goncourt,Recreation & Culture,Recreation & Culture,"75000, avenue Goncourt",45.601994,-73.550424,1,exact,,,,,,,,montreal_open_data,CTR_a18d27c9,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_4e9118b950,Galerie d'art d'Outremont,Recreation & Culture,Recreation & Culture,"41, avenue Saint-Just",45.517746,-73.608501,1,exact,,,,,,,,montreal_open_data,CTR_58f7a91b,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_8397c83ad4,Gap-Vies Inc,Community & Advocacy,Community & Advocacy,3330 Rue Jarry Est,45.5648,-73.608405,1,exact,A002,Villeray-Saint-Michel-Parc-Extension,,,,,,community_services,CTR_abb7eecf,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f7a5f6b72f,Gepisi,Community & Advocacy,Community & Advocacy,1223 Rue Ontario Est,45.521483,-73.562317,1,exact,,,,,,,,community_services,CTR_d6001605,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_bcb9748e13,Grande Bibliothèque - Bibliothèque et Archives nationales du Québec,Education & Literacy,Education & Literacy; Recreation & Culture,"475, boulevard De Maisonneuve Est",45.515455,-73.562313,1,exact,,,,,,,,montreal_open_data,CTR_ccb3e723,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_43995029e6,"Groupe Maurice, Les Verrières du Golf",Community & Advocacy,Community & Advocacy,,45.51387,-73.70944,1,exact,,,,,,,,community_services,CTR_5a760bb8,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_3e14a89134,Grupo Alcoholicos Anonimos Una Luz en Montreal,Community & Advocacy,Community & Advocacy,29A Avenue Shamrock,45.534529,-73.616662,1,exact,,,,,,,,community_services,CTR_607ab43b,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_2893fb1d4c,"H4X, H4J, H4T, H4Y, H4K, H4V, H2V, H3P, H3R, H3S, H3T, H3V, H3M, H3X, H3Z)",Other,Other,Financing: provincial,,,0,,,,,,,,,211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_98b736e89a,HABITAT MÉTIS DU NORD - MONTRÉAL BRANCH,Indigenous,Shelter; Indigenous,"3455 Robert-Chevalier Street, Suite 218, Rivière-des-Prairies—Pointe-aux-Trembles, Montréal, QC, H1A 3R7",45.65607,-73.511356,1,exact,A012,Riviere-des-Prairies-Pointe-aux-Trembles,514 527-5454,waskahegen.com/en,montreal@waskahegen.com,Monday to Thursday 8h30 to 12h00 and 13h00 to 16h30,* Low-cost housing with possibility of social and community intervention.* Renovation and home adaptation programs.,211,,1,0,All,Under 25; 25-44; 45-64; 65+
SVC_b65951fa1c,HABITATION COMMUNAUTAIRE DE LACHINE,Shelter,Shelter; Food; Seniors,"3111 Sherbrooke Street, Lachine, Montréal, QC, H8S 1K3",45.516026,-73.567853,1,approximate,,,514 538-3316,,habitationcommunautairelachine@hotmail.com 2873,Monday to Friday 9h00 to 16h00,Subsidized and non-subsidized housing for seniors with services.* 3½ and 4½ apartments.* 5 meals per week.* Community support.,211,,0,0,All,65+
SVC_5118bc9354,HABITATION SAINTE-GERMAINE-COUSIN,Shelter,Shelter; Food; Seniors; Recreation & Culture,"553 53rd Avenue, Rivière-des-Prairies—Pointe-aux-Trembles, Montréal, QC, H1A 0C2",45.672783,-73.507882,1,exact,A012,Riviere-des-Prairies-Pointe-aux-Trembles,514 642-4713,mainbourg.org,infosgc@mainbourg.org,"Monday, Tuesday, Thursday and Friday 8h30 to 12h00 and 13h00 to 15h30",Subsidized and non-subsidized housing with services for seniors. * 3½ and 4½.* Community room.* Recreational activities and exercise room.* 5 meals per week.,211,,0,0,All,65+
SVC_15f8df961d,HABITATIONS COMMUNAUTAIRES ENTRE-DEUX-ÂGES,Shelter,Shelter; Food; Recreation & Culture,"3601 Gaétan-Laberge Boulevard, Suite 102, Verdun, Montréal, QC, H4G 0A5",45.46731,-73.562917,1,exact,A006,Verdun,438 383-4193,entre-deux-ages.org,direction@entre-deux-ages.org,Monday to Friday 9h00 to 16h00 2874,Subsidized and non-subsidized low-rent housing with services.* 3½ apartments.* Meal service Monday to Friday.* Evening and weekend supervision.* Community support.* Adapted housing for people with reduced mobility.* Multifunction community room.* Recreational activities.* Informative workshops.* Rooftop terrace.* Community garden.,211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_9ce1af62f9,HABITATIONS COMMUNAUTAIRES LOGGIA (LES),Shelter,Shelter; Youth & Family,"3950 Bellechasse Street, Suite 502, Rosemont—La Petite-Patrie, Montréal, QC, H1X 1J5",45.560218,-73.576458,1,exact,,,514 374-9309,hcloggia.org,services@hcloggia.org,,Development and management of non-profit housing projects. * Loggia-Préfontaine-Marcel-Pépin: adapted housing available.* 3150 Loggia-Rachel: universally accessible building.* 3950 Bellechasse: adapted and family housing available.,211,,0,0,All,Under 25
SVC_085ea3a1b5,HABITATIONS DU RÉSEAU DE L'ACADÉMIE (LES),Shelter,Shelter; Disability,"2414 Mont-Royal East Avenue, Le Plateau-Mont-Royal, Montréal, QC, H2H 1L1",45.538326,-73.569181,1,exact,A010,Le Plateau-Mont-Royal,"1
514 658-8013",www.resac.org,info@resac.org,Monday to Friday 10h00 to 17h00,"Community social housing.* Apartments, rooms and studios.* Habitations Mont-Royal: housing accessible to wheelchairs.",211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_7400dbb71b,HABITATIONS DU RÉSEAU DE L'ACADÉMIE (LES) - PHASE 1 - GARNIER,Shelter,Shelter,"5006 Garnier Street, Le Plateau-Mont-Royal, Montréal, QC, H2H 1L1",45.538326,-73.569181,1,exact,A010,Le Plateau-Mont-Royal,"1
514 658-8013",www.resac.org,info@resac.org,Monday to Friday 10h00 to 17h00,Permanent community social housing.* Furnished studios including cable and laundry.* Community support.,211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_7a0a2d5f19,HABITATIONS DU RÉSEAU DE L'ACADÉMIE (LES) - PHASE 2 - DE LA ROCHE,Shelter,Shelter,"4318 De La Roche Street, Le Plateau-Mont-Royal, Montréal, QC, H2J 3H9",45.526922,-73.574987,1,exact,A010,Le Plateau-Mont-Royal,514 658-8013,www.resac.org,info@resac.org,Monday to Friday 10h00 to 17h00,Permanent community social housing.* Furnished studios including cable and laundry.* Community support.,211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_179a295500,HABITATIONS DU RÉSEAU DE L'ACADÉMIE (LES) - PHASE 3 - CHAMBORD,Shelter,Shelter,"4525 Chambord Street, Le Plateau-Mont-Royal, Montréal, QC, H2J 3M8",45.521836,-73.582173,1,approximate,A010,Le Plateau-Mont-Royal,514 658-8013,www.resac.org,info@resac.org,Monday to Friday 10h00 to 17h00,Permanent community social housing.* Furnished studios including cable and laundry.* Community support.,211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_69bf81e8ee,HABITATIONS DU RÉSEAU DE L'ACADÉMIE (LES) - PHASE 4 - PAPINEAU-GILFORD,Shelter,Shelter,"4815 Papineau Avenue, Le Plateau-Mont-Royal, Montréal, QC, H2H 1V7",45.534838,-73.578179,1,exact,A010,Le Plateau-Mont-Royal,514 658-8013,www.resac.org,info@resac.org,Monday to Friday 10h00 to 17h00,Permanent community social housing.* Furnished studios including cable and distributed in 4 units.* Community support.,211,,0,0,All,Under 25; 25-44; 45-64; 65+
